Date,Price,High,Low,Realized_Vol
2023-04-12,97.11908721923828,97.37349105517325,96.20141029791458,0.13063854557400656
2023-04-13,96.35588836669922,97.57339457914657,96.20142293289315,0.13613612898048016
2023-04-14,95.47456359863281,95.9016016711064,95.19289620692416,0.14187889147233868
2023-04-17,94.33882904052734,95.02935192011658,94.22979582859871,0.13478318793376348
2023-04-18,94.67499542236328,95.02934466911067,94.31156527430443,0.13390516570466338
2023-04-19,94.58414459228516,94.71134653952276,94.02082366365757,0.1316584107682292
2023-04-20,95.39279174804688,95.65628348539826,95.17473224995784,0.12819759333807026
2023-04-21,94.85671997070312,95.81982236644622,94.73859893063099,0.13063971954432949
2023-04-24,95.77439880371094,95.84708067740048,95.25649626226186,0.11288565364742063
2023-04-25,97.18268585205078,97.3371443298878,96.56484500871827,0.1341861844952448
2023-04-26,96.14691925048828,97.4371143901515,96.01062946937203,0.14447345734692255
2023-04-27,95.1928939819336,95.64718861318303,95.04752330456647,0.14768220054886586
2023-04-28,96.72838592529297,97.0009654032072,96.18323390144857,0.16166281046357917
2023-05-01,93.93929290771484,96.02521429326525,93.67513619606201,0.2099956949038312
2023-05-02,96.28026580810547,96.28026580810547,94.6315709066405,0.24299693118216187
2023-05-03,96.81765747070312,97.1000286927011,95.89766462068938,0.24455058855226275
2023-05-04,95.86125183105469,96.96341858615219,95.77927575935642,0.2458907463456171
2023-05-05,95.54242706298828,95.55153783023812,94.83194010604446,0.2448297881311814
2023-05-08,94.20344543457031,94.61334663767667,94.11235859481793,0.2502506915755869
2023-05-09,93.86641693115234,94.40383411310506,93.82087003969062,0.2399574575428484
2023-05-10,94.77731323242188,94.95037615680845,94.4038481255458,0.23882325982889002
2023-05-11,95.77925872802734,96.11628067327653,95.3875791285513,0.2394105130649755
2023-05-12,94.97769165039062,95.87035933666485,94.95947706268228,0.22944443931418537
2023-05-15,93.99394226074219,94.24898818061465,93.93018078077408,0.183859527671929
2023-05-16,93.71156311035156,93.72978464700832,93.01018683762737,0.13698279671597394
